Round,nodes alive,sent,avg energy,max energy,min energy
4100,0,0,0.972614,0.993265,0.600561
4110,0,0,0.972545,0.993249,0.599776
4120,0,0,0.972494,0.993233,0.599474
4130,0,0,0.972416,0.993216,0.597972
4140,0,0,0.972357,0.993203,0.597202
4150,0,0,0.972267,0.993184,0.594976
4160,0,0,0.972207,0.993168,0.594198
4170,0,0,0.972128,0.993151,0.592458
4180,0,0,0.972063,0.993134,0.591661
4190,0,0,0.971989,0.993115,0.590156
4200,0,0,0.971925,0.993098,0.589374
4210,0,0,0.971859,0.993083,0.588353
4220,0,0,0.971790,0.993067,0.587328
4230,0,0,0.971716,0.993048,0.586052
4240,0,0,0.971656,0.993032,0.585509
4250,0,0,0.971576,0.993016,0.583771
4260,0,0,0.971524,0.993003,0.583468
4270,0,0,0.971450,0.992985,0.582208
4280,0,0,0.971396,0.992969,0.581902
4290,0,0,0.971321,0.992954,0.580629
4300,0,0,0.971262,0.992938,0.580088
4310,0,0,0.971173,0.992921,0.577876
4320,0,0,0.971118,0.992906,0.577336
4330,0,0,0.971047,0.992890,0.576079
4340,0,0,0.970983,0.992874,0.575060
4350,0,0,0.970909,0.992856,0.573556
4360,0,0,0.970849,0.992841,0.573251
4370,0,0,0.970775,0.992825,0.571747
4380,0,0,0.970722,0.992809,0.571446
4390,0,0,0.970632,0.992789,0.569691
4400,0,0,0.970567,0.992774,0.568444
4410,0,0,0.970497,0.992756,0.567404
4420,0,0,0.970428,0.992741,0.566148
4430,0,0,0.970352,0.992725,0.564409
4440,0,0,0.970288,0.992711,0.563388
4450,0,0,0.970216,0.992693,0.562358
4460,0,0,0.970158,0.992677,0.561807
4470,0,0,0.970087,0.992662,0.560543
4480,0,0,0.970027,0.992645,0.559993
4490,0,0,0.969947,0.992622,0.558700
4500,0,0,0.969882,0.992608,0.557687
4510,0,0,0.969796,0.992588,0.555701
4520,0,0,0.969736,0.992574,0.554914
4530,0,0,0.969660,0.992558,0.553178
4540,0,0,0.969595,0.992542,0.552393
4550,0,0,0.969521,0.992523,0.550891
4560,0,0,0.969464,0.992510,0.550118
4570,0,0,0.969388,0.992493,0.548841
4580,0,0,0.969326,0.992475,0.548056
4590,0,0,0.969245,0.992459,0.546314
4600,0,0,0.969185,0.992441,0.545752
4610,0,0,0.969112,0.992426,0.544499
4620,0,0,0.969056,0.992411,0.544182
4630,0,0,0.968991,0.992392,0.543631
4640,0,0,0.968937,0.992378,0.543325
4650,0,0,0.968856,0.992357,0.541799
4660,0,0,0.968805,0.992344,0.541502
4670,0,0,0.968734,0.992328,0.540005
4680,0,0,0.968675,0.992312,0.539462
4690,0,0,0.968607,0.992294,0.538434
4700,0,0,0.968548,0.992278,0.537891
4710,0,0,0.968470,0.992262,0.536156
4720,0,0,0.968415,0.992247,0.535612
4730,0,0,0.968335,0.992228,0.534098
4740,0,0,0.968277,0.992215,0.533327
4750,0,0,0.968199,0.992198,0.531814
4760,0,0,0.968136,0.992183,0.531043
4770,0,0,0.968068,0.992165,0.529784
4780,0,0,0.967998,0.992151,0.528534
4790,0,0,0.967919,0.992132,0.527020
4800,0,0,0.967860,0.992116,0.526480
4810,0,0,0.967796,0.992101,0.525461
4820,0,0,0.967732,0.992084,0.524904
4830,0,0,0.967665,0.992068,0.524110
4840,0,0,0.967604,0.992051,0.523327
4850,0,0,0.967525,0.992034,0.521585
4860,0,0,0.967465,0.992016,0.521042
4870,0,0,0.967385,0.991998,0.519528
4880,0,0,0.967328,0.991985,0.518751
4890,0,0,0.967256,0.991968,0.517490
4900,0,0,0.967194,0.991951,0.516707
4910,0,0,0.967121,0.991936,0.515204
4920,0,0,0.967050,0.991920,0.513942
4930,0,0,0.966972,0.991905,0.512205
4940,0,0,0.966917,0.991890,0.511663
4950,0,0,0.966850,0.991875,0.510873
4960,0,0,0.966781,0.991860,0.509859
4970,0,0,0.966700,0.991843,0.507885
4980,0,0,0.966639,0.991828,0.507110
4990,0,0,0.966561,0.991809,0.505827
5000,0,0,0.966501,0.991793,0.505046
5010,0,0,0.966429,0.991776,0.503787
5020,0,0,0.966370,0.991760,0.503003
5030,0,0,0.966294,0.991742,0.501501
5040,0,0,0.966223,0.991727,0.500007
5050,0,0,0.966152,0.991711,0.498980
5060,0,0,0.966092,0.991694,0.498431
5070,0,0,0.966024,0.991678,0.497179
5080,0,0,0.965960,0.991660,0.496388
5090,0,0,0.965886,0.991642,0.495126
5100,0,0,0.965834,0.991629,0.494827
5110,0,0,0.965756,0.991612,0.493090
5120,0,0,0.965693,0.991596,0.492306
5130,0,0,0.965615,0.991579,0.490565
5140,0,0,0.965551,0.991560,0.489771
5150,0,0,0.965479,0.991541,0.488739
5160,0,0,0.965423,0.991526,0.488197
5170,0,0,0.965349,0.991511,0.486700
5180,0,0,0.965286,0.991492,0.486147
5190,0,0,0.965206,0.991474,0.484638
5200,0,0,0.965151,0.991459,0.484330
5210,0,0,0.965064,0.991442,0.482112
5220,0,0,0.965005,0.991426,0.481329
5230,0,0,0.964919,0.991406,0.479808
5240,0,0,0.964858,0.991388,0.479491
5250,0,0,0.964788,0.991372,0.478228
5260,0,0,0.964724,0.991354,0.477436
5270,0,0,0.964647,0.991334,0.476154
5280,0,0,0.964583,0.991320,0.475135
5290,0,0,0.964505,0.991302,0.473857
5300,0,0,0.964454,0.991287,0.473550
5310,0,0,0.964375,0.991271,0.471817
5320,0,0,0.964315,0.991256,0.471028
5330,0,0,0.964230,0.991239,0.469058
5340,0,0,0.964174,0.991224,0.468521
5350,0,0,0.964095,0.991206,0.467010
5360,0,0,0.964038,0.991189,0.466472
5370,0,0,0.963971,0.991174,0.465210
5380,0,0,0.963910,0.991156,0.464664
5390,0,0,0.963838,0.991139,0.463627
5400,0,0,0.963785,0.991125,0.463079
5410,0,0,0.963712,0.991107,0.462051
5420,0,0,0.963664,0.991094,0.461748
5430,0,0,0.963584,0.991076,0.460247
5440,0,0,0.963522,0.991059,0.459697
5450,0,0,0.963455,0.991044,0.458681
5460,0,0,0.963395,0.991029,0.458138
5470,0,0,0.963317,0.991011,0.456392
5480,0,0,0.963266,0.990998,0.456093
5490,0,0,0.963192,0.990980,0.454587
5500,0,0,0.963131,0.990965,0.453802
5510,0,0,0.963058,0.990949,0.452304
5520,0,0,0.963003,0.990929,0.452222
5530,0,0,0.962928,0.990914,0.450718
5540,0,0,0.962868,0.990896,0.450164
5550,0,0,0.962803,0.990879,0.449144
5560,0,0,0.962744,0.990864,0.448598
5570,0,0,0.962659,0.990844,0.446610
5580,0,0,0.962605,0.990832,0.446073
5590,0,0,0.962530,0.990814,0.444800
5600,0,0,0.962472,0.990799,0.444265
5610,0,0,0.962400,0.990783,0.442997
5620,0,0,0.962331,0.990768,0.442220
5630,0,0,0.962253,0.990752,0.440476
5640,0,0,0.962195,0.990737,0.439933
5650,0,0,0.962113,0.990713,0.438644
5660,0,0,0.962055,0.990698,0.437866
5670,0,0,0.961974,0.990680,0.436126
5680,0,0,0.961914,0.990664,0.435336
5690,0,0,0.961831,0.990646,0.433352
5700,0,0,0.961771,0.990632,0.432816
5710,0,0,0.961690,0.990614,0.430837
5720,0,0,0.961631,0.990599,0.430067
5730,0,0,0.961556,0.990580,0.428558
5740,0,0,0.961499,0.990564,0.428021
5750,0,0,0.961433,0.990547,0.426997
5760,0,0,0.961371,0.990530,0.426439
5770,0,0,0.961300,0.990513,0.425173
5780,0,0,0.961235,0.990499,0.424154
5790,0,0,0.961160,0.990480,0.422875
5800,0,0,0.961105,0.990467,0.422338
5810,0,0,0.961028,0.990450,0.420833
5820,0,0,0.960967,0.990433,0.420279
5830,0,0,0.960894,0.990416,0.418999
5840,0,0,0.960831,0.990401,0.418213
5850,0,0,0.960758,0.990381,0.417167
5860,0,0,0.960695,0.990366,0.416157
5870,0,0,0.960624,0.990349,0.414886
5880,0,0,0.960565,0.990334,0.414334
5890,0,0,0.960481,0.990316,0.412590
5900,0,0,0.960428,0.990302,0.412051
5910,0,0,0.960363,0.990286,0.411261
5920,0,0,0.960310,0.990271,0.410951
5930,0,0,0.960228,0.990252,0.409198
5940,0,0,0.960172,0.990238,0.409124
5950,0,0,0.960098,0.990220,0.407856
5960,0,0,0.960045,0.990206,0.407557
5970,0,0,0.959966,0.990188,0.405812
5980,0,0,0.959917,0.990176,0.405519
5990,0,0,0.959840,0.990160,0.404011
6000,0,0,0.959775,0.990146,0.402996
6010,0,0,0.959693,0.990129,0.401246
6020,0,0,0.959639,0.990114,0.400713
6030,0,0,0.959566,0.990098,0.399450
6040,0,0,0.959505,0.990083,0.398903
6050,0,0,0.959434,0.990064,0.397865
6060,0,0,0.959379,0.990050,0.397561
6070,0,0,0.959302,0.990029,0.396289
6080,0,0,0.959248,0.990014,0.395755
6090,0,0,0.959166,0.989998,0.393774
6100,0,0,0.959104,0.989982,0.393233
6110,0,0,0.959022,0.989964,0.391253
6120,0,0,0.958961,0.989944,0.390926
6130,0,0,0.958888,0.989928,0.389425
6140,0,0,0.958826,0.989911,0.388885
6150,0,0,0.958740,0.989894,0.386667
6160,0,0,0.958680,0.989879,0.386129
6170,0,0,0.958600,0.989860,0.384382
6180,0,0,0.958532,0.989843,0.383359
6190,0,0,0.958463,0.989825,0.382327
6200,0,0,0.958397,0.989809,0.381309
6210,0,0,0.958328,0.989794,0.380056
6220,0,0,0.958265,0.989779,0.379042
6230,0,0,0.958183,0.989760,0.377767
6240,0,0,0.958121,0.989743,0.376985
6250,0,0,0.958040,0.989724,0.375239
6260,0,0,0.957971,0.989707,0.374447
6270,0,0,0.957892,0.989688,0.372930
6280,0,0,0.957836,0.989672,0.372387
6290,0,0,0.957762,0.989656,0.371120
6300,0,0,0.957706,0.989639,0.370577
6310,0,0,0.957632,0.989623,0.369309
6320,0,0,0.957573,0.989608,0.368526
6330,0,0,0.957501,0.989587,0.367720
6340,0,0,0.957439,0.989573,0.366707
